OBJECTID,FarmNum,PondArea,PresAbs,PondNum,ShapeArea,PondLong,PondLat
850,25,33.72559639,0,1,0.033725596,359196.194882910,3676389.47821692
851,25,12.56558887,0,2,0.012565589,359424.479273136,3676389.29994615
852,25,29.67075596,0,0,0.029670756,359185.285788520,3676505.48956200
853,29,38.73456344,0,3,0.038734563,361285.022919986,3674836.54830509
854,29,14.14660194,0,1,0.014146602,361156.893427720,3675036.12166102
855,29,25.4534912,0,2,0.025453491,361382.717232931,3674959.83953821
856,7,39.81292984,0,3,0.03981293,355268.608728253,3677696.54048310
857,7,30.60908109,0,1,0.030609081,355058.062409572,3677798.58942434
858,7,35.42126228,0,2,0.035421262,355230.243246848,3677892.34105093
859,2,34.19822157,0,9,0.034198222,363019.787755122,3681027.35117983
860,2,37.50788395,0,10,0.037507884,363203.906792880,3681021.79303992
861,2,18.56406624,0,7,0.018564066,362982.201634504,3681238.68973454
862,2,18.40506137,0,8,0.018405061,363083.152155016,3681240.85838942
863,2,39.30884987,1,6,0.03930885,363030.456353692,3681455.70442556
864,2,35.00995453,0,4,0.035009955,362480.770592231,3682621.95017095
865,2,27.82790212,0,5,0.027827902,362763.354094695,3682626.04140906
866,2,17.21409794,0,2,0.017214098,362711.584548552,3682785.01653795
867,2,45.88783503,0,1,0.045887835,362490.761354590,3682780.07726202
868,2,17.5275643,0,3,0.017527564,362846.143873956,3682788.46680725
869,1,39.16691686,0,14,0.039166917,449074.161909338,3601335.93016663
870,1,37.17888371,0,13,0.037178884,449074.725088841,3601540.33095581
871,1,50.94949274,1,12,0.050949493,448567.338976288,3601606.71471892
872,1,33.19046723,0,11,0.033190467,449077.436464767,3601730.09918483
873,1,37.74041469,0,10,0.037740415,448840.489237244,3601734.55800063
874,1,37.51248156,1,8,0.037512482,448834.196111609,3601915.13159498
875,1,33.3489931,1,9,0.033348993,449068.561131324,3601912.97668236
876,1,33.04593411,0,6,0.033045934,448807.483945145,3602104.45432872
877,1,44.18609542,0,7,0.044186095,449023.038019494,3602104.63647672
878,1,35.13208468,0,4,0.035132085,449454.351558150,3602135.33771767
879,1,43.76178954,1,5,0.04376179,449017.747989844,3602298.45858930
880,1,28.98318875,0,2,0.028983189,449266.013617864,3602287.67644316
881,1,34.6777,0,3,0.0346777,449457.778594453,3602307.89650791
882,1,32.02279664,0,1,0.032022797,449343.598162517,3602490.46474071
883,1,60.98117399,1,22,0.060981174,452620.611545122,3605366.06875189
884,1,59.90974229,0,21,0.059909742,452433.132741203,3605375.41867129
885,1,28.18497521,0,17,0.028184975,452064.179835251,3605522.98356253
886,1,21.67173152,0,18,0.021671732,452212.551747149,3605581.66753722
887,1,34.57496007,0,20,0.03457496,452616.479748519,3605651.68350865
888,1,34.84945214,0,19,0.034849452,452422.202270522,3605659.06276807
889,1,47.07987404,1,16,0.047079874,452232.714354024,3605800.64446118
890,1,32.0393705,1,15,0.03203937,452060.848279410,3605802.50642600
891,16,42.9841092,0,25,0.042984109,366197.649122845,3673667.37579669
892,16,8.350707508,0,23,0.008350708,366316.699540478,3673885.71371301
893,16,8.532072647,0,24,0.008532073,366420.879765476,3673904.99985978
894,16,50.60155345,0,20,0.050601553,366115.079499272,3673929.92802037
895,16,25.09400264,0,21,0.025094003,366289.049051730,3674010.65276132
896,16,25.73316494,0,22,0.025733165,366474.599865765,3673994.99001045
897,16,9.213989811,0,26,0.00921399,367058.859138383,3674350.22210188
898,16,13.6534147,0,15,0.013653415,366870.657430387,3674352.83359201
899,16,18.99323436,0,16,0.018993234,366966.945400159,3674346.75606910
900,16,19.91581095,1,13,0.019915811,366856.672961640,3674542.35949048
901,16,30.83505509,0,14,0.030835055,367010.293040325,3674534.54614409
902,16,10.22475047,0,27,0.01022475,366850.755986583,3674690.17723225
903,16,22.28277454,0,19,0.022282775,365885.623153257,3674859.12582122
904,16,22.77437276,0,17,0.022774373,365858.383838156,3674992.57738436
905,16,19.17292462,0,18,0.019172925,366051.203913182,3674992.99790718
906,16,35.09504362,0,12,0.035095044,366840.872919419,3674903.12836656
907,16,30.39260697,0,11,0.030392607,366649.049188434,3674966.82268216
908,16,20.7711734,0,4,0.020771173,366384.292241122,3675180.06927034
909,16,21.02665525,0,3,0.021026655,366387.028011386,3675368.23085822
910,16,46.2259274,0,8,0.046225927,366664.874628559,3675270.90976985
911,16,50.26500335,0,7,0.050265003,366525.182064223,3675273.39250186
912,16,47.99822896,0,10,0.047998229,366838.305846118,3675271.60723542
913,16,19.67874242,0,2,0.019678742,366390.564629996,3675560.83623251
914,16,17.99844326,0,1,0.017998443,366397.014455265,3675737.34235702
915,16,47.15285779,0,6,0.047152858,366670.508966304,3675654.60498646
916,16,49.79231553,1,5,0.049792316,366530.482603914,3675654.73854549
917,16,46.12733254,0,9,0.046127333,366843.577708560,3675647.50858688
918,27,57.87525495,0,140,0.057875255,467635.872498683,3583578.11332389
919,27,41.1463285,0,139,0.041146328,467411.196242527,3583623.63695949
920,27,32.11609278,0,138,0.032116093,467230.431493701,3583649.65306189
921,27,41.13718291,1,137,0.041137183,467041.714601362,3583699.40167114
922,27,14.07029131,0,136,0.014070291,466890.950704602,3583718.68152362
923,27,15.37729411,0,134,0.015377294,466807.184903308,3583822.93419355
924,27,19.81215531,0,135,0.019812155,466709.653538796,3583855.18219872
925,27,37.24422891,0,133,0.037244229,466996.446955962,3583880.33540785
926,27,31.93283112,0,132,0.031932831,467235.018837271,3583861.23562058
927,27,61.01423836,0,130,0.061014238,467622.426652545,3583860.46582528
928,27,56.59593408,0,131,0.056595934,467420.061553486,3583884.74557878
929,27,89.02509233,0,129,0.089025092,467545.240390822,3584179.75999653
