OBJECTID,FarmNum,PondArea,PresAbs,PondNum,PondRoost_Dist,ShapeArea,PondLong,PondLat
787,14,44711.50741,0,18,24.79901009,0.044711507,359083.474,3667894.926
789,14,42568.88084,0,15,24.71060497,0.042568881,359085.4406,3668081.883
790,14,46730.07074,0,14,24.93573784,0.046730071,358819.4735,3668085.535
791,14,43046.1092,0,16,24.48940899,0.043046109,359340.1768,3668078.122
792,14,23187.41775,0,12,24.62566092,0.023187418,359138.0403,3668248.463
793,14,48403.35296,1,13,24.35838425,0.048403353,359356.9291,3668263.023
794,14,49369.51378,0,11,24.26416608,0.049369514,359378.1722,3668435.287
795,28,35248.96733,0,9,24.8775239,0.035248967,358429.9917,3669074.504
796,28,27268.67354,0,8,24.708346,0.027268674,358629.1545,3669093.552
797,28,29058.90626,0,10,25.07261883,0.029058906,358216.2938,3669103.35
798,28,35542.72598,0,7,24.49335706,0.035542726,358823.6204,3669154.489
799,28,24284.52001,0,3,24.9957474,0.02428452,358225.0287,3669292.392
800,28,31596.02952,0,4,24.88357392,0.03159603,358382.5591,3669262.399
801,28,21093.60179,0,5,24.7697291,0.021093602,358522.1417,3669285.833
802,28,16214.34815,0,6,24.60809417,0.016214348,358676.9041,3669310.562
803,36,24070.24957,0,9,24.3356888,0.02407025,358460.8919,3670388.12
804,36,23377.35561,0,7,24.28256447,0.023377356,358460.8067,3670535.236
805,36,29146.51639,0,10,24.16623343,0.029146516,358616.0315,3670461.427
806,36,55843.52665,0,8,24.45151296,0.055843527,358264.1359,3670463.785
807,36,14623.97654,0,4,23.89005958,0.014623977,358842.6051,3670657.826
808,36,16672.68874,0,5,24.05574668,0.016672689,358655.2932,3670661.807
809,36,34132.61467,0,6,24.20792413,0.034132615,358457.782,3670717.79
810,36,49008.75082,0,2,23.96309206,0.049008751,358642.3981,3670856.374
811,36,25227.15832,0,1,24.14894805,0.025227158,358456.8365,3670912.801
812,36,49863.12565,0,3,23.78514554,0.049863126,358834.6708,3670852.088
813,5,39397.5217,0,9,27.79860038,0.039397522,354657.4616,3670550.914
814,5,38786.92888,0,8,27.60962382,0.038786929,354869.9797,3670679.748
816,5,52290.57684,0,7,27.7221593,0.052290577,354644.5495,3670763.771
817,5,22511.79904,0,10,27.40639715,0.022511799,355087.4225,3670761.24
818,5,21450.1632,0,6,27.52958374,0.021450163,354876.3305,3670936.93
819,5,66803.98726,1,5,27.64695197,0.066803987,354619.962,3670962.014
820,5,55413.50671,0,4,27.59800638,0.055413507,354582.3955,3671135.676
821,5,45138.15644,0,3,27.47319593,0.045138156,354802.3198,3671256.639
822,5,44735.99799,0,2,27.22531583,0.044735998,354997.4594,3671303.58
823,5,68409.81592,0,1,26.90308993,0.068409816,355196.4221,3671634.381
824,26,21798.95524,0,4,25.10826785,0.021798955,356701.1045,3673176.656
825,26,33361.71956,0,5,24.85741336,0.03336172,356929.5826,3673182.619
826,26,25463.05468,0,1,25.54488595,0.025463055,356189.1612,3673417.471
827,26,25156.63148,0,2,25.39745527,0.025156631,356357.4095,3673400.653
828,26,26482.65919,0,3,25.26694231,0.026482659,356494.0823,3673383.283
829,22,49175.33649,1,4,26.27833017,0.049175336,355239.4747,3674158.76
830,22,62028.37484,0,3,26.23867442,0.062028375,355190.3753,3674392.552
831,22,17202.47018,0,1,26.19544897,0.01720247,355271.6904,3674656.778
832,22,53966.67051,0,2,26.26604281,0.053966671,355089.6148,3674603.134
833,12,21293.50245,0,4,27.52432557,0.021293502,353822.2278,3675298.502
834,12,22150.21633,1,5,27.42531147,0.022150216,353922.82,3675298.374
835,12,22877.88441,0,3,27.41619546,0.022877884,353855.2576,3675495.035
836,12,23718.19137,0,2,27.40633692,0.023718191,353844.1455,3675625.037
837,12,38231.1231,1,7,27.20395753,0.038231123,354060.8137,3675565.277
838,12,48220.42174,0,1,27.38746068,0.048220422,353828.7315,3675821.824
839,12,45535.58615,1,6,27.16338921,0.045535586,354051.3504,3675822.362
840,25,24506.00285,0,11,23.08962785,0.024506003,358513.6984,3674261
841,25,14822.90578,0,12,22.96584058,0.014822906,358674.7251,3674286.014
842,25,44426.37636,0,10,23.08025106,0.044426376,358427.0107,3674416.979
843,25,52744.39723,0,9,22.43639757,0.052744397,358903.8989,3675492.708
844,25,47233.24322,0,8,22.56282264,0.047233243,358730.6279,3675728.652
845,25,27857.10603,0,6,22.08461677,0.027857106,359155.0763,3676091.126
846,25,25261.36498,1,7,21.91489351,0.025261365,359322.5418,3676079.772
847,25,18051.29106,0,3,22.1264717,0.018051291,359114.0965,3676246.107
848,25,19454.80493,0,4,21.98254753,0.019454805,359256.9205,3676246.287
849,25,19441.77485,0,5,21.83304279,0.019441775,359403.8477,3676249.234
850,25,33725.59639,0,1,21.93798228,0.033725596,359196.1949,3676389.478
851,25,12565.58887,0,2,21.81055366,0.012565589,359424.4793,3676389.3
852,25,29670.75596,0,0,21.93032102,0.029670756,359185.2858,3676505.49
853,29,38734.56344,0,3,20.26130536,0.038734563,361285.0229,3674836.548
854,29,14146.60194,0,1,20.33650705,0.014146602,361156.8934,3675036.122
855,29,25453.4912,0,2,20.16881915,0.025453491,361382.7172,3674959.84
856,7,39812.92984,0,3,25.7505204,0.03981293,355268.6087,3677696.54
857,7,30609.08109,0,1,25.94881076,0.030609081,355058.0624,3677798.589
858,7,35421.26228,0,2,25.7417235,0.035421262,355230.2432,3677892.341
859,2,34198.22157,0,9,17.97679827,0.034198222,363019.7878,3681027.351
860,2,37507.88395,0,10,17.74884995,0.037507884,363203.9068,3681021.793
861,2,18564.06624,0,7,18.06260089,0.018564066,362982.2016,3681238.69
862,2,18405.06137,0,8,17.96001843,0.018405061,363083.1522,3681240.858
863,2,39308.84987,1,6,17.99105684,0.03930885,363030.4564,3681455.704
864,2,35009.95453,0,4,18.62408224,0.035009955,362480.7706,3682621.95
865,2,27827.90212,0,5,18.36611668,0.027827902,362763.3541,3682626.041
866,2,17214.09794,0,2,18.51013632,0.017214098,362711.5845,3682785.017
867,2,45887.83503,0,1,18.63870869,0.045887835,362490.7614,3682780.077
868,2,17527.5643,0,3,18.37797874,0.017527564,362846.1439,3682788.467
869,1,39166.91686,0,14,18.16835387,0.039166917,449074.1619,3601335.93
870,1,37178.88371,0,13,18.14699226,0.037178884,449074.7251,3601540.331
871,1,50949.49274,1,12,17.58619231,0.050949493,448567.339,3601606.715
872,1,33190.46723,0,11,18.12730122,0.033190467,449077.4365,3601730.099
873,1,37740.41469,0,10,17.88062768,0.037740415,448840.4892,3601734.558
874,1,37512.48156,1,8,17.85974982,0.037512482,448834.1961,3601915.132
875,1,33348.9931,1,9,18.10234449,0.033348993,449068.5611,3601912.977
876,1,33045.93411,0,6,17.84049393,0.033045934,448807.4839,3602104.454
877,1,44186.09542,0,7,18.02811111,0.044186095,449023.038,3602104.636
878,1,35132.08468,0,4,18.46567526,0.035132085,449454.3516,3602135.338
879,1,43761.78954,1,5,18.01113932,0.04376179,449017.748,3602298.459
880,1,28983.18875,0,2,18.30382866,0.028983189,449266.0136,3602287.676
881,1,34677.7,0,3,18.46018164,0.0346777,449457.7786,3602307.897
882,1,32022.79664,0,1,18.33484839,0.032022797,449343.5982,3602490.465
883,1,60981.17399,1,22,21.67500737,0.060981174,452620.6115,3605366.069
884,1,59909.74229,0,21,21.50281867,0.059909742,452433.1327,3605375.419
885,1,28184.97521,0,17,21.17229719,0.028184975,452064.1798,3605522.984
886,1,21671.73152,0,18,21.31380787,0.021671732,452212.5517,3605581.668
887,1,34574.96007,0,20,21.70355598,0.03457496,452616.4797,3605651.684
888,1,34849.45214,0,19,21.51334365,0.034849452,452422.2023,3605659.063
889,1,47079.87404,1,16,21.33209077,0.047079874,452232.7144,3605800.644
890,1,32039.3705,1,15,21.19617705,0.03203937,452060.8483,3605802.506
891,16,42984.1092,0,25,15.91989003,0.042984109,366197.6491,3673667.376
892,16,8350.707508,0,23,15.78041471,0.008350708,366316.6995,3673885.714
893,16,8532.072647,0,24,15.68763817,0.008532073,366420.8798,3673905
894,16,50601.55345,0,20,15.90653274,0.050601553,366115.0795,3673929.928
895,16,25094.00264,0,21,15.72544639,0.025094003,366289.0491,3674010.653
896,16,25733.16494,0,22,15.56413058,0.025733165,366474.5999,3673994.99
897,16,9213.989811,0,26,14.92669397,0.00921399,367058.8591,3674350.222
898,16,13653.4147,0,15,15.09073296,0.013653415,366870.6574,3674352.834
899,16,18993.23436,0,16,14.9902501,0.018993234,366966.9454,3674346.756
900,16,19915.81095,1,13,15.02317265,0.019915811,366856.673,3674542.359
901,16,30835.05509,0,14,14.85178281,0.030835055,367010.293,3674534.546
902,16,10224.75047,0,27,14.99644065,0.01022475,366850.756,3674690.177
903,16,22282.77454,0,19,15.82666448,0.022282775,365885.6232,3674859.126
904,16,22774.37276,0,17,15.80760686,0.022774373,365858.3838,3674992.577
905,16,19172.92462,0,18,15.61857822,0.019172925,366051.2039,3674992.998
906,16,35095.04362,0,12,14.89740387,0.035095044,366840.8729,3674903.128
907,16,30392.60697,0,11,15.06067156,0.030392607,366649.0492,3674966.823
908,16,20771.1734,0,4,15.26613713,0.020771173,366384.2922,3675180.069
909,16,21026.65525,0,3,15.20965149,0.021026655,366387.028,3675368.231
910,16,46225.9274,0,8,14.9419205,0.046225927,366664.8746,3675270.91
911,16,50265.00335,0,7,15.06830487,0.050265003,366525.1821,3675273.393
912,16,47998.22896,0,10,14.77300226,0.047998229,366838.3058,3675271.607
913,16,19678.74242,0,2,15.15632635,0.019678742,366390.5646,3675560.836
914,16,17998.44326,0,1,15.10515245,0.017998443,366397.0145,3675737.342
915,16,47152.85779,0,6,14.82763464,0.047152858,366670.509,3675654.605
916,16,49792.31553,1,5,14.95966293,0.049792316,366530.4826,3675654.739
917,16,46127.33254,0,9,14.66377328,0.046127333,366843.5777,3675647.509
918,27,57875.25495,0,140,25.93571389,0.057875255,467635.8725,3583578.113
919,27,41146.3285,0,139,26.2064407,0.041146328,467411.1962,3583623.637
920,27,32116.09278,0,138,26.3932033,0.032116093,467230.4315,3583649.653
921,27,41137.18291,1,137,26.56726967,0.041137183,467041.7146,3583699.402
922,27,14070.29131,0,136,26.77559316,0.014070291,466890.9507,3583718.682
923,27,15377.29411,0,134,26.88145779,0.015377294,466807.1849,3583822.934
924,27,19812.15531,0,135,26.98888344,0.019812155,466709.6535,3583855.182
925,27,37244.22891,0,133,26.65947525,0.037244229,466996.447,3583880.335
926,27,31932.83112,0,132,26.4790533,0.031932831,467235.0188,3583861.236
927,27,61014.23836,0,130,26.07863671,0.061014238,467622.4267,3583860.466
928,27,56595.93408,0,131,26.28870293,0.056595934,467420.0616,3583884.746
929,27,89025.09233,0,129,26.2315681,0.089025092,467545.2404,3584179.76
